trip_id,lorry_id,driver_id,class,fuel,corridor,depart,arrive,year,month,day,hour,distance_km,travel_minutes,avg_speed_kmh,idle_seconds,load_ratio,co_g,co2_g,nox_g,ch4_g,fuel_l,co2_baseline_g,fuel_baseline_l,idle_baseline_seconds,co2_saved_g,fuel_saved_l
8835,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-07-20T20:24:00,2026-07-21T00:28:58.642508,2026,7,20,20,295.24,245.0,72.3,247.8,0.8,951.97,282572.0,3479.43,15.866,131.8,291396.1,135.91,296.1,8824.2,4.12
8836,LRQ-0001,DRV-532,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-21T20:02:00,2026-07-22T00:06:07.779914,2026,7,21,20,295.24,244.1,72.6,196.9,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.1,0.0,0.0
8837,LRQ-0001,DRV-532,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-07-21T16:32:00,2026-07-21T21:04:11.239852,2026,7,21,16,214.01,272.2,47.2,215.7,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.5,0.0,0.0
8838,LRQ-0002,DRV-448,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-21T09:19:00,2026-07-21T13:35:11.201392,2026,7,21,9,295.24,256.2,69.1,325.9,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.6,0.0,0.0
8839,LRQ-0002,DRV-448,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-21T15:04:00,2026-07-21T19:26:41.473643,2026,7,21,15,295.24,262.7,67.4,686.6,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.1,0.0,0.0
8840,LRQ-0002,DRV-448,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-07-21T16:36:00,2026-07-21T17:40:50.756555,2026,7,21,16,43.8,64.8,40.5,225.3,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0
8841,LRQ-0003,DRV-982,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-07-21T20:37:00,2026-07-22T01:08:04.241003,2026,7,21,20,214.01,271.1,47.4,55.7,0.67,1171.16,348550.9,4291.86,19.519,162.57,387592.5,180.78,66.4,39041.7,18.21
8842,LRQ-0003,DRV-982,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-07-21T20:29:00,2026-07-22T01:02:54.528812,2026,7,21,20,214.01,273.9,46.9,226.0,1.0,1308.24,388687.8,4786.08,21.804,181.29,432254.2,201.61,269.1,43566.4,20.32
8843,LRQ-0003,DRV-982,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-07-21T14:09:00,2026-07-21T18:13:54.767674,2026,7,21,14,295.24,244.9,72.3,426.9,0.82,956.29,283196.1,3487.12,15.938,132.09,290136.6,135.32,506.1,6940.5,3.24
8844,LRQ-0004,DRV-786,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-07-21T18:44:00,2026-07-21T20:04:06.725631,2026,7,21,18,36.51,80.1,27.3,1246.0,0.35,273.09,77214.5,950.78,4.552,33.9,450326.3,197.68,2526.5,373111.8,163.79
8845,LRQ-0005,DRV-510,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-21T06:38:00,2026-07-21T11:01:13.076155,2026,7,21,6,295.24,263.2,67.3,514.5,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.6,0.0,0.0
8846,LRQ-0005,DRV-510,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-07-21T19:14:00,2026-07-21T23:54:05.170134,2026,7,21,19,296.43,280.1,63.5,661.7,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.7,0.0,0.0
8847,LRQ-0005,DRV-510,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-07-21T18:17:00,2026-07-21T23:24:54.530637,2026,7,21,18,214.01,307.9,41.7,188.5,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.9,0.0,0.0
8848,LRQ-0006,DRV-324,Prime mover + trailer (Euro 5),diesel,Port Klang - KL Distribution,2026-07-21T17:08:00,2026-07-21T18:27:58.396069,2026,7,21,17,36.51,80.0,27.4,1233.6,0.86,579.83,167500.5,2062.51,9.664,69.44,899756.7,373.03,2503.5,732256.2,303.59
8849,LRQ-0007,DRV-798,Rigid 3-axle (B20 biodiesel),biodiesel-b20,KLIA Air-Freight Link,2026-07-21T18:02:00,2026-07-21T19:17:20.356914,2026,7,21,18,43.8,75.3,34.9,340.0,0.44,368.84,108741.4,1338.98,6.147,50.72,297159.0,138.6,567.9,188417.6,87.88
8850,LRQ-0007,DRV-798,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-07-21T10:05:00,2026-07-21T14:23:34.334155,2026,7,21,10,296.43,258.6,68.8,564.2,0.86,984.75,291138.1,3584.91,16.412,135.79,301945.8,140.83,674.0,10807.7,5.04
8851,LRQ-0008,DRV-482,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-07-21T06:34:00,2026-07-21T11:16:53.423280,2026,7,21,6,296.43,282.9,62.9,377.9,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.9,0.0,0.0
8852,LRQ-0008,DRV-482,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-07-21T12:01:00,2026-07-21T15:56:08.325117,2026,7,21,12,296.43,235.1,75.6,399.5,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.1,0.0,0.0
8853,LRQ-0009,DRV-775,Rigid 3-axle (Euro 4),diesel,Port Klang - KL Distribution,2026-07-21T08:32:00,2026-07-21T09:48:31.689944,2026,7,21,8,36.51,76.5,28.6,1041.5,0.86,473.86,136265.3,1677.89,7.898,50.85,607416.5,226.65,1956.2,471151.2,175.8
8854,LRQ-0010,DRV-330,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-07-21T17:32:00,2026-07-21T18:48:45.734712,2026,7,21,17,36.51,76.8,28.5,1043.8,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.4,0.0,0.0
8855,LRQ-0010,DRV-330,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-07-21T15:31:00,2026-07-21T19:37:33.244146,2026,7,21,15,214.01,246.6,52.1,25.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0
8856,LRQ-0011,DRV-690,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-Penang),2026-07-21T09:22:00,2026-07-21T13:40:14.688798,2026,7,21,9,295.24,258.2,68.6,449.4,0.79,807.47,238711.0,2939.35,13.458,104.79,259914.0,114.1,552.4,21203.0,9.31
8857,LRQ-0011,DRV-690,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-21T17:04:00,2026-07-21T22:15:08.203707,2026,7,21,17,296.43,311.1,57.2,747.7,0.37,818.97,241388.0,2972.32,13.65,105.96,401861.5,176.41,1092.3,160473.4,70.44
8858,LRQ-0012,DRV-919,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-JB),2026-07-21T18:59:00,2026-07-22T00:02:04.197251,2026,7,21,18,296.43,303.1,58.7,641.6,0.73,2523.92,747998.9,9210.43,42.065,223.28,1113669.6,332.44,931.0,365670.7,109.16
8859,LRQ-0012,DRV-919,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-Penang),2026-07-21T16:33:00,2026-07-21T21:06:37.957338,2026,7,21,16,295.24,273.6,64.7,514.1,0.62,2185.16,647937.4,7978.33,36.419,193.41,740743.1,221.12,673.9,92805.7,27.7
8860,LRQ-0013,DRV-956,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-Penang),2026-07-21T07:36:00,2026-07-21T11:59:58.537338,2026,7,21,7,295.24,264.0,67.1,308.5,0.96,2396.16,711673.8,8763.15,39.936,212.44,783314.1,233.83,382.2,71640.3,21.39
8861,LRQ-0014,DRV-777,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-JB),2026-07-21T19:05:00,2026-07-21T23:44:39.153473,2026,7,21,19,296.43,279.7,63.6,635.7,0.8,1261.02,372606.6,4588.07,21.017,139.03,433120.5,161.61,843.7,60513.9,22.58
8862,LRQ-0014,DRV-777,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-JB),2026-07-21T15:25:00,2026-07-21T19:47:49.214543,2026,7,21,15,296.43,262.8,67.7,450.8,0.54,1100.34,325780.9,4011.48,18.339,121.56,346986.2,129.47,538.2,21205.4,7.91
8863,LRQ-0014,DRV-777,Rigid 3-axle (Euro 4),diesel,KLIA Air-Freight Link,2026-07-21T18:15:00,2026-07-21T19:33:28.999236,2026,7,21,18,43.8,78.5,33.5,528.6,0.98,549.75,161151.4,1984.33,9.162,60.13,439826.0,164.11,883.0,278674.7,103.98
8864,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-21T16:47:00,2026-07-21T21:36:31.113180,2026,7,21,16,296.43,289.5,61.4,324.9,0.8,890.31,263857.6,3248.99,14.839,115.83,355263.6,155.95,443.5,91406.0,40.13
8865,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-07-21T18:04:00,2026-07-21T23:12:25.379182,2026,7,21,18,214.01,308.4,41.6,219.4,0.77,1285.98,382096.3,4704.92,21.433,167.73,545930.4,239.65,296.7,163834.1,71.92
8866,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-07-21T09:43:00,2026-07-21T10:52:26.253577,2026,7,21,9,43.8,69.4,37.8,210.6,0.53,276.36,81552.3,1004.19,4.606,35.8,146100.6,64.14,309.1,64548.3,28.34
8867,LRQ-0016,DRV-344,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-07-21T08:47:00,2026-07-21T10:05:50.005516,2026,7,21,8,36.51,78.8,27.8,1179.8,0.72,370.55,106154.9,1307.13,6.176,49.51,472558.4,220.41,2201.1,366403.5,170.9
8868,LRQ-0016,DRV-344,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-07-21T08:58:00,2026-07-21T13:57:56.389578,2026,7,21,8,214.01,299.9,42.8,261.5,0.84,1501.43,446126.5,5493.35,25.024,208.08,584199.3,272.48,340.8,138072.8,64.4
8869,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-07-21T09:27:00,2026-07-21T10:36:30.185447,2026,7,21,9,43.8,69.5,37.8,214.5,0.48,271.41,80078.3,986.04,4.524,35.15,143457.5,62.98,314.9,63379.2,27.82
8870,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-07-21T14:26:00,2026-07-21T18:28:55.972468,2026,7,21,14,214.01,242.9,52.9,36.0,0.74,800.0,238084.3,2931.63,13.333,104.51,243211.1,106.77,39.3,5126.8,2.25
8871,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-21T11:56:00,2026-07-21T15:50:42.486010,2026,7,21,11,296.43,234.7,75.8,321.0,0.58,713.95,211445.7,2603.62,11.899,92.82,211955.7,93.04,357.0,510.0,0.22
8872,LRQ-0018,DRV-308,Rigid 3-axle (Euro 4),diesel,East Coast (KL-Kuantan),2026-07-21T14:33:00,2026-07-21T18:35:19.946821,2026,7,21,14,214.01,242.3,53.0,0.0,0.4,1059.42,315471.7,3884.54,17.657,117.71,322258.0,120.25,0.0,6786.3,2.53
8873,LRQ-0018,DRV-308,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-07-21T08:37:00,2026-07-21T13:05:21.905911,2026,7,21,8,295.24,268.4,66.0,535.1,0.64,1187.76,351379.6,4326.69,19.796,131.11,417587.5,155.82,663.9,66207.9,24.7
8874,LRQ-0018,DRV-308,Rigid 3-axle (Euro 4),diesel,KLIA Air-Freight Link,2026-07-21T11:36:00,2026-07-21T12:31:00.659646,2026,7,21,11,43.8,55.0,47.8,133.5,0.6,264.81,78287.2,963.98,4.414,29.21,83061.0,30.99,152.8,4773.8,1.78
8875,LRQ-0019,DRV-109,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-07-21T06:56:00,2026-07-21T11:13:51.601614,2026,7,21,6,214.01,257.9,49.8,0.0,0.36,781.49,232711.4,2865.48,13.025,102.16,246786.6,108.33,0.0,14075.3,6.18
8876,LRQ-0019,DRV-109,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-07-21T09:59:00,2026-07-21T11:15:52.631498,2026,7,21,9,36.51,76.9,28.5,1280.0,0.76,278.7,78100.4,961.68,4.645,34.28,194976.7,85.59,1965.8,116876.3,51.31
8877,LRQ-0019,DRV-109,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-07-21T07:03:00,2026-07-21T08:12:46.185478,2026,7,21,7,43.8,69.8,37.7,216.2,0.72,297.88,87888.2,1082.21,4.965,38.58,160504.5,70.46,319.4,72616.3,31.88
8878,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,East Coast (KL-Kuantan),2026-07-21T15:47:00,2026-07-21T19:58:11.057889,2026,7,21,15,214.01,251.2,51.1,302.8,0.9,2441.21,725156.8,8929.17,40.687,216.46,746125.2,222.72,333.9,20968.4,6.26
8879,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-JB),2026-07-21T05:42:00,2026-07-21T09:57:10.576393,2026,7,21,5,296.43,255.2,69.7,274.7,0.43,1946.02,578108.8,7118.5,32.434,172.57,603689.6,180.21,325.6,25580.7,7.64
8880,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,KLIA Air-Freight Link,2026-07-21T10:08:00,2026-07-21T11:09:40.206863,2026,7,21,10,43.8,61.7,42.6,197.2,0.37,558.34,165299.4,2035.4,9.306,49.34,200133.9,59.74,247.3,34834.5,10.4
8881,LRQ-0021,DRV-491,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-07-21T07:40:00,2026-07-21T12:08:07.042691,2026,7,21,7,295.24,268.1,66.1,557.0,0.7,1181.62,349407.7,4302.41,19.694,130.38,384715.7,143.55,696.6,35308.0,13.17
8882,LRQ-0022,DRV-439,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-21T17:19:00,2026-07-21T21:57:17.092553,2026,7,21,17,295.24,278.3,63.7,600.9,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.9,0.0,0.0
8883,LRQ-0022,DRV-439,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-21T18:09:00,2026-07-21T22:40:49.826909,2026,7,21,18,295.24,271.8,65.2,385.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.9,0.0,0.0
8884,LRQ-0023,DRV-825,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-07-21T17:26:00,2026-07-21T18:46:35.858970,2026,7,21,17,36.51,80.6,27.2,1273.9,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2665.1,0.0,0.0
8885,LRQ-0024,DRV-230,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-07-21T11:22:00,2026-07-21T15:19:07.736447,2026,7,21,11,296.43,237.1,75.0,466.2,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0,0.0
8886,LRQ-0025,DRV-791,Prime mover + trailer (Euro 5),diesel,East Coast (KL-Kuantan),2026-07-21T09:46:00,2026-07-21T14:34:45.205604,2026,7,21,9,214.01,288.8,44.5,390.2,0.5,1816.11,539354.7,6641.31,30.268,223.61,640350.9,265.49,484.2,100996.1,41.87
8887,LRQ-0026,DRV-586,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-07-21T09:43:00,2026-07-21T10:54:39.769521,2026,7,21,9,43.8,71.7,36.7,344.1,0.53,278.82,81813.9,1007.41,4.647,35.91,146484.6,64.3,505.1,64670.7,28.39
8888,LRQ-0027,DRV-670,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-07-21T13:03:00,2026-07-21T14:02:24.642206,2026,7,21,13,36.51,59.4,36.9,848.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,0.0
8889,LRQ-0027,DRV-670,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-07-21T15:54:00,2026-07-21T16:51:10.127166,2026,7,21,15,43.8,57.2,46.0,112.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0
8890,LRQ-0027,DRV-670,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-07-21T14:17:00,2026-07-21T18:20:41.344708,2026,7,21,14,214.01,243.7,52.7,81.4,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.7,0.0,0.0
8891,LRQ-0028,DRV-365,Prime mover + trailer (Euro 3),diesel,Port Klang - KL Distribution,2026-07-21T09:33:00,2026-07-21T10:46:45.316199,2026,7,21,9,36.51,73.8,29.7,1092.7,0.92,782.65,226585.7,2790.05,13.044,67.64,569797.7,170.09,1635.6,343212.0,102.45
8892,LRQ-0029,DRV-492,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-07-21T16:17:00,2026-07-21T21:08:27.305195,2026,7,21,16,296.43,291.5,61.0,441.1,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.5,0.0,0.0
8893,LRQ-0029,DRV-492,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-21T05:47:00,2026-07-21T10:05:36.400984,2026,7,21,5,295.24,258.6,68.5,432.4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.8,0.0,0.0
8894,LRQ-0030,DRV-460,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-JB),2026-07-21T12:32:00,2026-07-21T16:21:18.896194,2026,7,21,12,296.43,229.3,77.6,119.2,0.96,1206.26,358626.0,4415.92,20.104,133.82,358964.1,133.94,131.5,338.1,0.13
8895,LRQ-0030,DRV-460,Rigid 3-axle (Euro 4),diesel,Port Klang - KL Distribution,2026-07-21T19:16:00,2026-07-21T20:34:38.442590,2026,7,21,19,36.51,78.6,27.9,1214.8,0.32,384.1,109722.2,1351.06,6.402,40.94,440416.2,164.33,2203.5,330694.0,123.39
8896,LRQ-0030,DRV-460,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-07-21T05:50:00,2026-07-21T10:12:34.264993,2026,7,21,5,295.24,262.6,67.5,670.3,0.51,1118.35,330260.0,4066.63,18.639,123.23,388711.1,145.04,841.4,58451.1,21.81
8897,LRQ-0031,DRV-737,Prime mover + trailer (Euro 3),diesel,Port Klang - KL Distribution,2026-07-21T05:00:00,2026-07-21T06:01:00.548374,2026,7,21,5,36.51,61.0,35.9,798.1,0.94,564.58,163364.4,2011.58,9.41,48.77,191168.9,57.07,983.0,27804.5,8.3
8898,LRQ-0032,DRV-358,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-07-21T08:11:00,2026-07-21T09:26:05.725623,2026,7,21,8,43.8,75.1,35.0,372.9,0.77,333.87,97988.1,1206.57,5.564,43.01,237199.3,104.13,601.4,139211.1,61.11
8899,LRQ-0032,DRV-358,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-21T15:15:00,2026-07-21T19:40:22.702919,2026,7,21,15,296.43,265.4,67.0,604.2,0.79,806.43,237803.4,2928.18,13.44,104.39,253324.5,111.2,709.0,15521.1,6.81
8900,LRQ-0033,DRV-323,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-07-21T20:14:00,2026-07-21T21:19:34.913757,2026,7,21,20,43.8,65.6,40.1,244.0,0.74,256.77,75534.4,930.09,4.28,33.16,103446.3,45.41,324.3,27911.9,12.25
8901,LRQ-0034,DRV-813,Prime mover + trailer (Euro 5),diesel,KLIA Air-Freight Link,2026-07-21T16:28:00,2026-07-21T17:34:20.635624,2026,7,21,16,43.8,66.3,39.6,315.2,0.54,429.41,126687.9,1559.96,7.157,52.52,170190.8,70.56,415.5,43503.0,18.04
8902,LRQ-0034,DRV-813,Prime mover + trailer (Euro 5),diesel,KLIA Air-Freight Link,2026-07-21T07:28:00,2026-07-21T08:39:29.774104,2026,7,21,7,43.8,71.5,36.8,319.8,0.61,523.35,154612.8,1903.81,8.722,64.1,282399.2,117.08,472.5,127786.4,52.98
8903,LRQ-0035,DRV-545,Rigid 3-axle (B20 biodiesel),biodiesel-b20,KLIA Air-Freight Link,2026-07-21T12:19:00,2026-07-21T13:11:47.502498,2026,7,21,12,43.8,52.8,49.8,74.3,0.54,200.82,59551.4,733.28,3.347,27.78,62092.2,28.96,83.5,2540.8,1.19
8904,LRQ-0035,DRV-545,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-07-21T08:06:00,2026-07-21T13:05:42.552647,2026,7,21,8,214.01,299.7,42.8,247.7,0.5,1334.49,396567.6,4883.11,22.241,184.97,519302.5,242.21,322.8,122734.9,57.25
8905,LRQ-0036,DRV-606,Prime mover + trailer (Euro 5),diesel,KLIA Air-Freight Link,2026-07-21T18:21:00,2026-07-21T19:38:56.408157,2026,7,21,18,43.8,77.9,33.7,496.0,0.6,587.37,173006.0,2130.3,9.789,71.73,472679.3,195.97,828.6,299673.3,124.24
8906,LRQ-0037,DRV-761,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-07-21T11:36:00,2026-07-21T15:27:43.966689,2026,7,21,11,296.43,231.7,76.8,142.5,0.86,952.16,283001.1,3484.72,15.869,132.0,283624.0,132.29,159.5,622.9,0.29
8907,LRQ-0037,DRV-761,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-07-21T13:45:00,2026-07-21T17:40:35.377671,2026,7,21,13,296.43,235.6,75.5,387.1,0.43,823.46,243968.8,3004.09,13.724,113.79,244533.6,114.05,430.8,564.8,0.26
8908,LRQ-0037,DRV-761,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-07-21T09:22:00,2026-07-21T10:37:07.671640,2026,7,21,9,36.51,75.1,29.2,1074.0,0.97,374.21,107296.3,1321.19,6.237,50.04,321092.5,149.76,1806.0,213796.2,99.72
8909,LRQ-0038,DRV-377,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-07-21T11:53:00,2026-07-21T12:52:56.718144,2026,7,21,11,36.51,59.9,36.5,792.2,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.4,0.0,0.0
8910,LRQ-0039,DRV-403,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-JB),2026-07-21T06:30:00,2026-07-21T11:14:23.833086,2026,7,21,6,296.43,284.4,62.5,468.3,0.61,1213.82,359448.5,4426.05,20.23,134.12,443462.9,165.47,593.0,84014.3,31.35
8911,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-07-21T15:57:00,2026-07-21T20:09:06.603575,2026,7,21,15,214.01,252.1,50.9,358.3,0.65,978.06,290003.0,3570.93,16.301,135.26,298410.3,139.18,395.1,8407.3,3.92
8912,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-07-21T19:13:00,2026-07-21T23:35:36.981760,2026,7,21,19,295.24,262.6,67.5,413.7,0.63,949.61,281350.9,3464.4,15.827,131.23,322164.9,150.26,533.4,40813.9,19.04
8913,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-07-21T07:38:00,2026-07-21T12:27:18.893843,2026,7,21,7,214.01,289.3,44.4,236.3,0.88,1410.92,419257.1,5162.49,23.515,195.55,507981.6,236.93,296.5,88724.5,41.38
8914,LRQ-0001,DRV-532,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-07-22T12:07:00,2026-07-22T12:58:14.609885,2026,7,22,12,36.51,51.2,42.7,333.9,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0
8915,LRQ-0001,DRV-532,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-07-22T08:28:00,2026-07-22T13:28:18.030416,2026,7,22,8,214.01,300.3,42.8,283.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.1,0.0,0.0
8916,LRQ-0001,DRV-532,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-22T12:50:00,2026-07-22T16:43:05.672341,2026,7,22,12,295.24,233.1,76.0,330.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.5,0.0,0.0
8917,LRQ-0002,DRV-448,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-22T19:05:00,2026-07-22T23:29:24.588163,2026,7,22,19,295.24,264.4,67.0,336.1,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.3,0.0,0.0
8918,LRQ-0002,DRV-448,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-22T10:47:00,2026-07-22T14:45:11.510812,2026,7,22,10,295.24,238.2,74.4,198.8,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0
8919,LRQ-0003,DRV-982,Rigid 3-axle (B20 biodiesel),biodiesel-b20,KLIA Air-Freight Link,2026-07-22T10:02:00,2026-07-22T11:05:01.169536,2026,7,22,10,43.8,63.0,41.7,278.2,0.99,303.4,89267.7,1099.19,5.057,41.64,108093.1,50.42,348.9,18825.4,8.78
8920,LRQ-0004,DRV-786,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-07-22T15:02:00,2026-07-22T15:57:49.961950,2026,7,22,15,43.8,55.8,47.1,32.4,0.72,200.48,59577.1,733.6,3.341,26.15,66258.9,29.09,38.6,6681.8,2.93
8921,LRQ-0004,DRV-786,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-07-22T13:12:00,2026-07-22T14:09:07.634809,2026,7,22,13,36.51,57.1,38.3,711.0,0.88,184.28,52049.0,640.9,3.071,22.85,56866.3,24.96,832.8,4817.3,2.11
8922,LRQ-0004,DRV-786,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-07-22T13:25:00,2026-07-22T14:20:32.117204,2026,7,22,13,43.8,55.5,47.3,231.8,0.91,191.23,56013.4,689.72,3.187,24.59,58522.9,25.69,260.7,2509.4,1.1
8923,LRQ-0005,DRV-510,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-07-22T13:10:00,2026-07-22T16:59:19.248255,2026,7,22,13,295.24,229.3,77.2,189.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.9,0.0,0.0
8924,LRQ-0005,DRV-510,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-07-22T18:16:00,2026-07-22T23:23:01.823366,2026,7,22,18,214.01,307.0,41.8,135.8,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.7,0.0,0.0
8925,LRQ-0006,DRV-324,Prime mover + trailer (Euro 5),diesel,North-South Expressway (KL-JB),2026-07-22T05:29:00,2026-07-22T09:45:37.413468,2026,7,22,5,296.43,256.6,69.3,361.5,0.74,1418.24,420866.7,5182.31,23.637,174.49,439511.1,182.22,422.1,18644.4,7.73
